Millis,Load_Cell,Linear_Pot (scaled),Velocity,Thermocouple
6074,-18.84,2.680,-15.186
6084,-17.65,2.506,-17.431
6095,-16.39,2.360,-13.205
6106,-15.02,2.215,-13.205
6117,-13.68,2.084,-11.885
6127,-12.28,1.961,-12.347
6138,-10.86,1.874,-7.923
6150,-9.41,1.779,-7.868
6160,-8.16,1.700,-7.989
6171,-7.13,1.649,-4.622
6181,-6.03,1.605,-4.358
6193,-4.91,1.562,-3.631
6203,-3.64,1.569,0.726
6214,-1.91,1.569,0.000
6224,-0.09,1.591,2.179
6236,0.75,1.627,3.026
6246,1.23,1.678,5.084
6257,1.49,1.758,7.263
6268,1.65,1.845,7.923
6279,1.92,1.939,8.583
6290,2.30,2.055,10.564
6300,2.93,2.179,12.347
6311,4.10,2.324,13.205
6322,6.90,2.455,11.885
6333,14.19,2.622,15.186
6344,25.02,2.796,15.846
6354,34.95,2.963,16.705
6366,41.84,3.152,15.736
6376,44.89,3.341,18.884
6387,47.13,3.530,17.167
6397,48.66,3.733,20.336
6409,49.96,3.937,16.947
6420,50.96,4.140,18.488
6430,51.69,4.336,19.610
6441,51.93,4.539,18.488
6452,51.71,4.743,18.488
6463,51.37,4.946,18.488
6473,50.44,5.149,20.336
6484,49.43,5.338,17.167
6495,47.91,5.542,18.488
6506,46.00,5.723,16.507
6517,43.88,5.898,15.846
6528,41.32,6.072,15.846
6539,38.67,6.224,13.866
6549,35.60,6.377,15.252
6560,32.75,6.522,13.205
6571,29.82,6.646,11.225
6582,26.73,6.762,10.564
6592,23.66,6.871,10.894
6603,20.76,6.958,7.923
6615,18.50,7.031,6.052
6625,16.58,7.089,5.810
6636,14.47,7.132,3.962
6646,12.22,7.161,2.905
6658,9.88,7.169,0.605
6668,7.51,7.176,0.726
6679,4.60,7.147,-2.641
6689,1.61,7.110,-3.631
6701,-1.20,7.060,-4.237
6712,-3.86,7.001,-5.282
6722,-5.42,6.929,-7.263
6733,-6.32,6.849,-7.263
6744,-7.72,6.740,-9.904
6755,-9.68,6.617,-11.225
6765,-11.63,6.471,-14.526
6776,-12.97,6.312,-14.526
6788,-14.35,6.166,-12.105
6798,-15.88,5.999,-16.705
6809,-17.19,5.818,-16.507
6819,-18.29,5.636,-18.157
6831,-19.37,5.447,-15.736
6841,-20.36,5.237,-21.063
6852,-21.15,5.040,-17.827
6862,-21.80,4.837,-20.336
6874,-22.65,4.627,-17.552
6885,-23.11,4.416,-19.148
6895,-23.21,4.198,-21.789
6906,-23.26,3.995,-18.488
6917,-23.22,3.784,-19.148
6928,-22.76,3.573,-19.148
6938,-22.12,3.370,-20.336
6949,-21.38,3.181,-17.167
6961,-20.50,2.992,-15.736
6971,-19.45,2.811,-18.157
6982,-18.39,2.636,-15.846
6992,-17.22,2.477,-15.978
7004,-15.96,2.324,-12.710
7014,-14.57,2.186,-13.800
7025,-13.20,2.063,-11.225
7035,-11.84,1.946,-11.621
7047,-10.45,1.845,-8.473
7058,-9.11,1.758,-7.923
7068,-7.96,1.685,-7.263
7079,-6.89,1.641,-3.962
7090,-5.80,1.598,-3.962
7101,-4.71,1.576,-1.981
7111,-3.42,1.569,-0.726
7122,-1.63,1.569,0.000
7133,0.11,1.598,2.641
7144,0.84,1.634,3.301
7155,1.27,1.692,5.282
7165,1.51,1.765,7.263
7177,1.69,1.852,7.263
7187,1.97,1.954,10.168
7198,2.40,2.070,10.564
7208,3.04,2.179,10.894
7220,4.30,2.324,12.105
7230,7.42,2.477,15.252
7241,15.09,2.629,13.866
7252,25.79,2.796,15.186
7263,35.76,2.971,15.846
7274,41.65,3.159,17.167
7284,44.39,3.348,18.884
7296,46.57,3.537,15.736
7306,48.15,3.740,20.336
7317,49.68,3.937,17.827
7328,50.67,4.140,18.488
7339,51.31,4.336,17.827
7350,51.63,4.547,19.148
7360,51.41,4.743,19.610
7371,51.09,4.946,18.488
7382,50.28,5.142,17.827
7393,49.04,5.331,17.167
7404,47.48,5.527,17.827
7414,45.69,5.716,18.884
7426,43.64,5.890,14.526
7436,41.05,6.057,16.705
7447,38.43,6.217,14.526
7457,35.49,6.370,15.252
7469,32.65,6.508,11.500
7479,29.61,6.638,13.073
7490,26.62,6.755,10.564
7501,23.71,6.863,9.904
7512,20.82,6.951,7.923
7523,18.56,7.031,7.263
7533,16.64,7.089,5.810
7544,14.55,7.139,4.622
7555,12.33,7.161,1.981
7566,9.94,7.183,1.981
7576,7.31,7.176,-0.726
7587,4.30,7.154,-1.981
7599,1.41,7.110,-3.631
7609,-1.30,7.067,-4.358
7620,-3.88,7.001,-5.942
7630,-5.37,6.929,-7.263
7642,-6.32,6.849,-6.658
7652,-7.72,6.740,-10.894
7663,-9.67,6.609,-11.885
7674,-11.58,6.479,-11.885
7685,-12.94,6.333,-13.205
7696,-14.35,6.174,-14.526
7706,-15.93,5.999,-17.431
7717,-17.19,5.818,-16.507
7728,-18.30,5.636,-16.507
7739,-19.36,5.447,-17.167
7749,-20.28,5.244,-20.336
7760,-21.06,5.048,-17.827
7772,-21.77,4.837,-17.552
7782,-22.63,4.619,-21.789
7793,-23.04,4.416,-18.488
7803,-23.17,4.205,-21.063
7815,-23.20,3.995,-17.552
7825,-23.14,3.784,-21.063
7836,-22.67,3.581,-18.488
7847,-21.96,3.377,-18.488
7858,-21.26,3.181,-17.827
7869,-20.47,3.014,-15.186
7879,-19.48,2.811,-20.336
7890,-18.41,2.673,-12.545
7901,-17.24,2.477,-17.827
7912,-15.98,2.331,-13.205
7922,-14.63,2.193,-13.800
7933,-13.30,2.063,-11.885
7945,-11.88,1.946,-9.684
7955,-10.45,1.845,-10.168
7966,-9.09,1.765,-7.263
7976,-7.94,1.692,-7.263
7988,-6.89,1.641,-4.237
7998,-5.81,1.598,-4.358
8009,-4.70,1.583,-1.321
8019,-3.41,1.576,-0.726
8031,-1.61,1.605,2.421
8042,0.08,1.598,-0.660
8052,0.84,1.634,3.631
8064,1.31,1.692,4.842
8074,1.54,1.765,7.263
8085,1.71,1.852,7.923
8095,1.96,1.946,9.442
8107,2.40,2.063,9.684
8117,3.05,2.186,12.347
8128,4.30,2.331,13.205
8139,7.42,2.477,13.205
8150,15.02,2.629,13.866
8161,26.02,2.796,15.186
8171,36.24,2.971,17.431
8182,41.80,3.152,16.507
8193,44.36,3.341,17.167
8204,46.47,3.537,17.827
8215,48.08,3.733,17.827
8225,49.58,3.937,20.336
8237,50.59,4.140,16.947
8247,51.30,4.336,19.610
8258,51.58,4.539,18.488
8268,51.38,4.750,21.063
8280,50.98,4.946,16.342
8290,50.08,5.142,19.610
8301,48.98,5.338,17.827
8312,47.34,5.527,17.167
8323,45.33,5.709,16.507
8334,43.26,5.883,15.846
8344,40.82,6.050,16.705
8355,38.43,6.217,15.186
8366,35.46,6.370,13.866
8377,32.56,6.508,12.545
8388,29.55,6.638,11.885
8398,26.61,6.755,11.621
8410,23.65,6.856,8.473
8420,20.81,6.951,9.442
8431,18.60,7.023,6.603
8441,16.68,7.089,6.537
8453,14.62,7.125,3.026
8463,12.40,7.154,2.905
8474,9.99,7.147,-0.660
8485,7.33,7.176,2.641
8496,4.22,7.154,-1.981
8507,1.29,7.118,-3.301
8517,-1.41,7.067,-5.084
8528,-3.91,7.001,-5.942
8539,-5.37,6.936,-5.942
8550,-6.34,6.842,-8.583
8560,-7.72,6.740,-10.168
8571,-9.63,6.602,-12.545
8583,-11.54,6.479,-10.289
8593,-12.90,6.333,-14.526
8604,-14.34,6.166,-15.186
8614,-15.95,5.999,-16.705
8626,-17.21,5.825,-14.526
8636,-18.25,5.636,-18.884
8647,-19.37,5.447,-17.167
8658,-20.39,5.244,-18.488
8669,-21.22,5.040,-18.488
8680,-21.89,4.830,-19.148
8690,-22.69,4.605,-22.515
8701,-23.11,4.416,-17.167
8712,-23.29,4.176,-21.789
8723,-23.34,3.995,-16.507
8733,-23.27,3.777,-21.789
8744,-22.76,3.566,-19.148
8756,-22.05,3.363,-16.947
8766,-21.31,3.174,-18.884
8777,-20.49,2.985,-17.167
8787,-19.47,2.803,-18.157
8799,-18.35,2.629,-14.526
8809,-17.08,2.469,-15.978
8820,-15.86,2.317,-13.866
8830,-14.55,2.179,-13.800
8842,-13.19,2.055,-10.289
8853,-11.82,1.946,-9.904
8863,-10.40,1.845,-10.168
8875,-9.02,1.758,-7.263
8885,-7.82,1.692,-6.537
8896,-6.76,1.634,-5.282
8906,-5.68,1.598,-3.631
8918,-4.58,1.569,-2.421
8928,-3.28,1.562,-0.726
8939,-1.42,1.569,0.660
8950,0.20,1.598,2.641
8961,0.89,1.641,3.962
8972,1.31,1.700,5.282
8982,1.51,1.765,6.537
8993,1.72,1.859,8.583
9004,2.02,1.954,8.583
9015,2.44,2.077,11.225
9025,3.15,2.201,12.347
9036,4.52,2.360,14.526
9048,8.00,2.491,10.894
9058,16.36,2.636,14.526
9069,27.31,2.803,15.186
9079,36.69,2.985,18.157
9091,41.66,3.174,15.736
9101,44.27,3.355,18.157
9112,46.43,3.544,17.167
9123,48.00,3.748,18.488
9134,49.56,3.944,17.827
9145,50.53,4.147,18.488
9155,51.14,4.351,20.336
9166,51.38,4.547,17.827
9177,51.14,4.757,19.148
9188,50.85,4.953,17.827
9199,49.88,5.157,18.488
9209,48.74,5.324,16.705
9221,47.14,5.542,18.157
9231,45.09,5.716,17.431
9242,43.01,5.898,16.507
9252,40.61,6.065,16.705
9264,38.13,6.224,13.315
9274,35.05,6.377,15.252
9285,32.16,6.515,12.545
9296,29.26,6.646,11.885
9307,26.20,6.762,10.564
9318,23.26,6.863,9.244
9328,20.56,6.958,9.442
9339,18.43,7.031,6.603
9350,16.51,7.089,5.282
9361,14.43,7.132,3.962
9372,12.23,7.154,1.981
9382,9.87,7.176,2.179
9394,7.16,7.169,-0.605
9404,3.96,7.161,-0.726
9415,1.09,7.118,-3.962
9425,-1.66,7.067,-5.084
9437,-4.07,7.001,-5.447
9447,-5.40,6.929,-7.263
9458,-6.31,6.849,-7.263
9469,-7.60,6.747,-9.244
9480,-9.47,6.624,-11.225
